id;name;description;price;nit
6028051470;Turkey Leg With Drum And Thigh;Triple-buffered demand-driven parallelism;5681;1987654321
8641584463;Wine - Red, Concha Y Toro;Team-oriented fresh-thinking challenge;13678;7382927498
2095038630;Vodka - Smirnoff;Reverse-engineered mobile orchestration;18004;1987654321
2265773344;Scallops 60/80 Iqf;Implemented intangible alliance;20626;4533885810
1511857927;Pepper - Chillies, Crushed;Synchronised clear-thinking customer loyalty;15141;4533885810
3380088218;Peas Snow;Pre-emptive client-driven initiative;21398;1234567890
7126710135;Ice Cream - Vanilla;Mandatory full-range analyzer;1126;1002003004
4745170475;Veal - Knuckle;Intuitive heuristic extranet;19358;7537069158
8756055315;Flavouring - Rum;Function-based homogeneous analyzer;18230;1987654321
8666815108;Energy Drink Bawls;Fundamental attitude-oriented project;15050;6036320841
0929941497;Chinese Foods - Cantonese;Quality-focused full-range firmware;20858;1234567890
0551894296;Oil - Truffle, Black;Balanced attitude-oriented product;2468;6036320841
2067880195;Eggplant Italian;Monitored asymmetric throughput;22657;1987654321
5593137390;Beef - Kobe Striploin;Synergistic disintermediate secured line;8847;1987654321
1366647335;Marsala - Sperone, Fine, D.o.c.;Organized client-server toolset;21956;7382927498
2448867895;Carbonated Water - Blackcherry;Extended 5th generation customer loyalty;8782;7537069158
2028919574;Mousse - Banana Chocolate;Horizontal context-sensitive concept;1490;6036320841
4035270156;Cheese - Blue;Distributed intangible structure;9408;7537069158
0864015542;Turnip - White;Total uniform policy;22368;6036320841
5495745140;Halibut - Fletches;Multi-layered systematic support;22332;7382927498
9088617333;Juice - Happy Planet;Profit-focused needs-based interface;12081;6036320841
3936315000;Salami - Genova;Customer-focused transitional contingency;3015;1234567890
5435016886;Wine - Red Oakridge Merlot;Synergistic contextually-based portal;3204;7537069158
2567091114;Crab Meat Claw Pasteurise;Persistent zero tolerance pricing structure;17252;6036320841
7516285323;Bulgar;Organized needs-based process improvement;2672;7537069158
4277360092;Ecolab - Mikroklene 4/4 L;Streamlined holistic hub;14062;1987654321
0884578275;Sprouts - Alfalfa;Centralized directional flexibility;17162;1234567890
3911030266;Sea Bass - Fillets;Phased real-time policy;13442;6036320841
9943667133;Peas Snow;Assimilated neutral archive;15919;6036320841
0685991784;Wine - Periguita Fonseca;Organized human-resource projection;9887;1234567890
0449981088;Yogurt - Blueberry, 175 Gr;Secured 4th generation policy;13614;7382927498
8527644363;Juice - Apple, 341 Ml;Seamless executive superstructure;24604;6036320841
0019558414;Pork - European Side Bacon;Automated transitional database;17157;1234567890
3409370455;Chevere Logs;Enhanced mobile hierarchy;15512;4533885810
3894325461;Wine - Cabernet Sauvignon;Self-enabling cohesive encoding;5758;1234567890
8792923402;Mushroom - King Eryingii;Configurable value-added interface;19787;4533885810
9492448246;Melon - Watermelon Yellow;Quality-focused fault-tolerant circuit;11685;4533885810
7263451654;Garbage Bags - Clear;Visionary system-worthy monitoring;24220;7382927498
0291950558;Wine - Tribal Sauvignon;Cross-platform executive framework;4941;7537069158
6503461747;Gatorade - Xfactor Berry;Horizontal user-facing groupware;10821;1987654321
4644015903;Ecolab - Orange Frc, Cleaner;Triple-buffered intermediate installation;15361;7537069158
7531887479;Bagelers - Cinn / Brown Sugar;User-friendly clear-thinking extranet;14399;6036320841
3947658788;Oil - Coconut;Progressive methodical encoding;21719;7382927498
2992414662;Honey - Comb;Self-enabling radical extranet;23282;4533885810
2986500110;Napkin Colour;Face to face context-sensitive framework;18895;7382927498
4934467114;Pasta - Detalini, White, Fresh;Customer-focused intermediate secured line;17160;6036320841
7455335040;Beans - Black Bean, Canned;Multi-lateral 5th generation circuit;23663;1987654321
1222754312;Pork - Caul Fat;Polarised client-server open architecture;7371;1002003004
8491337008;Turkey - Breast, Bone - In;Multi-lateral uniform alliance;15574;1987654321
3001769491;Pastry - Choclate Baked;Sharable heuristic open architecture;5681;1987654321
1459368592;Veal - Nuckle;Customizable transitional architecture;23940;1234567890
0673277909;Brandy Apricot;Managed contextually-based secured line;6066;1987654321
7340008020;Melon - Watermelon, Seedless;Front-line system-worthy solution;17415;7537069158
4369056314;Wine - Niagara Peninsula Vqa;Progressive web-enabled standardization;16179;1987654321
0534327044;Watercress;Compatible optimizing hardware;20370;1987654321
8122253229;Sauce - Black Current, Dry Mix;Customer-focused secondary approach;16409;6036320841
0187320942;Beans - Kidney White;Re-engineered contextually-based system engine;12369;4533885810
2077139250;Cheese - Cheddar, Mild;Enhanced needs-based functionalities;21643;1002003004
6910572653;Club Soda - Schweppes, 355 Ml;Down-sized discrete data-warehouse;20339;4533885810
6861243930;Calypso - Lemonade;Configurable next generation secured line;22695;7537069158
7058785082;Pie Filling - Apple;Mandatory background protocol;6034;7537069158
6582831704;Rum - Light, Captain Morgan;Digitized multi-state synergy;6912;1234567890
4792227364;Walkers Special Old Whiskey;Diverse analyzing structure;7468;4533885810
2238069224;Tea Leaves - Oolong;Cross-platform transitional budgetary management;15935;1987654321
6593132721;The Pop Shoppe Pinapple;Assimilated client-server encryption;23328;1234567890
3863605047;Beef - Inside Round;Synergized tertiary frame;15251;4533885810
9285150659;Wine - Saint - Bris 2002, Sauv;Open-architected heuristic pricing structure;6840;4533885810
6014354565;Chocolate Liqueur - Godet White;Operative bifurcated local area network;24904;1234567890
4516712199;Crab - Claws, Snow 16 - 24;Triple-buffered bi-directional hub;10136;7537069158
1236169808;Squid - Tubes / Tenticles 10/20;Networked asymmetric core;15191;7537069158
8761208361;Bread - Roll, Whole Wheat;Diverse client-driven project;10729;6036320841
6783147134;Food Colouring - Green;Assimilated systemic budgetary management;3804;7382927498
4371697690;Yogurt - French Vanilla;Reverse-engineered next generation benchmark;11592;7382927498
5841177133;Wine - Malbec Trapiche Reserve;Persevering context-sensitive artificial intelligence;17047;4533885810
9370003401;Gooseberry;Future-proofed homogeneous secured line;16759;1234567890
4403782574;Egg Patty Fried;Business-focused fault-tolerant superstructure;21046;6036320841
5530296491;Black Currants;Progressive client-driven encoding;6596;1987654321
4943499287;Nantucket Apple Juice;Reduced zero administration data-warehouse;1110;7382927498
6014635513;Grapes - Red;Reverse-engineered user-facing function;10728;4533885810
4043155212;Nut - Chestnuts, Whole;Innovative client-server array;14448;7382927498
6000530307;Fish - Soup Base, Bouillon;Horizontal cohesive paradigm;8513;7382927498
3548591019;Bread - Sour Batard;Fully-configurable bandwidth-monitored product;2268;1002003004
3960618859;Bread Ww Cluster;Automated actuating knowledge user;19167;6036320841
8532583423;Soup - French Can Pea;Distributed holistic focus group;7209;1987654321
9225035322;Star Anise, Whole;Polarised contextually-based middleware;9680;1002003004
2602765708;Dr. Pepper - 355ml;Programmable local knowledge base;17591;1002003004
1566880084;Tart Shells - Sweet, 2;Cross-platform high-level secured line;1602;7537069158
2154350925;Kellogs All Bran Bars;Synchronised client-driven framework;14661;7382927498
8233353167;Garlic Powder;Fundamental background service-desk;21250;1987654321
8278403317;Ginger - Crystalized;Centralized logistical hierarchy;20331;1234567890
8062382877;Radish - Black, Winter, Organic;Focused eco-centric capability;4453;7382927498
4263168321;Tomatoes - Plum, Canned;Vision-oriented asymmetric focus group;15250;7537069158
1574660578;Neckerchief Blck;Ameliorated attitude-oriented encoding;18181;1002003004
4416557620;Curry Paste - Madras;Synergistic fault-tolerant strategy;14578;1002003004
3583242068;Pastry - Plain Baked Croissant;Multi-lateral interactive framework;12651;1002003004
7032193617;Cocoa Powder - Dutched;Operative foreground database;21943;7537069158
1014655854;Longos - Chicken Curried;Reduced full-range moratorium;16504;1002003004
7775556390;Sherbet - Raspberry;Triple-buffered foreground knowledge base;9847;7537069158
6337826213;Numi - Assorted Teas;Re-engineered zero defect projection;1202;1002003004
3522513932;Sobe - Tropical Energy;Triple-buffered value-added interface;24553;1234567890
0353443999;Wine - Red, Harrow Estates, Cab;Decentralized interactive archive;7794;4533885810
5464219471;Tuna - Fresh;Synergized secondary instruction set;17721;4533885810
3771315506;Tea - Orange Pekoe;Visionary real-time synergy;17917;1002003004
4298498336;Wine - Masi Valpolocell;Right-sized analyzing extranet;10228;7537069158
6631954452;Soup - Campbells Asian Noodle;Implemented intermediate customer loyalty;8932;7537069158
8630542969;Lid - 0090 Clear;Cloned web-enabled standardization;22346;7537069158
1768947384;Cornish Hen;Reactive contextually-based instruction set;17291;7537069158
4937889346;Rye Special Old;Re-engineered composite success;5065;1987654321
5272438922;Cabbage Roll;Distributed stable synergy;20480;6036320841
4277884512;Chilli Paste, Ginger Garlic;Reactive analyzing functionalities;14434;6036320841
4455133291;Wine - Vidal Icewine Magnotta;Monitored disintermediate toolset;9869;7537069158
6283088295;Lamb Leg - Bone - In Nz;Configurable directional superstructure;4889;4533885810
9871146639;Squid - U - 10 Thailand;Right-sized motivating system engine;8031;1234567890
1944258205;Jicama;Implemented discrete utilisation;7999;6036320841
7143467383;Sausage - Blood Pudding;Ameliorated bi-directional encryption;2898;1987654321
9629993384;Stock - Beef, White;Extended neutral solution;4276;7382927498
6021666542;Coconut - Whole;Stand-alone reciprocal encoding;3840;1234567890
5295014630;Tomatoes;Public-key upward-trending product;12306;7382927498
1038835631;Wine - Black Tower Qr;Front-line maximized knowledge user;24237;7382927498
3539875859;Wine - White, Schroder And Schyl;Compatible even-keeled internet solution;19717;4533885810
6698956252;Pastry - Chocolate Marble Tea;Organized upward-trending system engine;14591;1987654321
6734605353;Pie Filling - Cherry;Expanded coherent concept;1255;1002003004
8842466557;Wine - Casillero Del Diablo;Stand-alone user-facing capacity;5401;1002003004
6171296848;Wine - Wyndham Estate Bin 777;Innovative zero defect alliance;24594;1234567890
4134206081;Cheese - Goat;Team-oriented systemic installation;9594;7537069158
5388064603;Cheese - Havarti, Roasted Garlic;Extended intermediate ability;1447;4533885810
9002958536;Bread - Bistro White;Reverse-engineered responsive customer loyalty;19207;7382927498
0587238240;Pastry - Lemon Danish - Mini;Polarised even-keeled superstructure;20431;7382927498
0605440093;Flour - Bread;Cloned non-volatile support;1636;4533885810
3741969656;Onions - Dried, Chopped;Reverse-engineered tangible budgetary management;19614;1002003004
8821356205;Juice - Clam, 46 Oz;Visionary analyzing synergy;2566;1002003004
7391861006;Compound - Raspberry;Down-sized executive initiative;15171;1987654321
2094070514;Bread Country Roll;Operative bifurcated circuit;3547;1987654321
2647626855;Onion - Dried;Expanded asymmetric infrastructure;24604;1987654321
1386263303;Compound - Passion Fruit;Organic cohesive model;22443;1234567890
2704690642;Wine - White, Gewurtzraminer;Open-architected multimedia open architecture;18711;6036320841
2700877098;Oil - Margarine;Devolved stable core;23841;4533885810
2828573753;Pasta - Fusili Tri - Coloured;Horizontal disintermediate synergy;23981;7537069158
1765338557;Taro Root;Function-based asymmetric functionalities;14491;4533885810
0647632535;Dried Apple;Future-proofed fresh-thinking projection;11839;6036320841
2049836767;Tamarind Paste;Re-contextualized well-modulated architecture;7054;1987654321
9570800585;Madeira;Switchable disintermediate leverage;9455;4533885810
6119039392;Numi - Assorted Teas;Re-contextualized zero tolerance monitoring;19828;6036320841
8283933205;Wine - Barbera Alba Doc 2001;Integrated context-sensitive help-desk;1413;1234567890
4554572587;Sandwich Wrap;Operative homogeneous product;15262;1002003004
0793164168;Pork - Butt, Boneless;Visionary local Graphical User Interface;19884;4533885810
0296301051;Bacon Strip Precooked;Exclusive stable website;19891;4533885810
3684525030;Syrup - Monin - Granny Smith;Multi-tiered tangible parallelism;2876;7382927498
6260230613;Wine - Magnotta - Belpaese;User-centric dynamic customer loyalty;23217;1234567890
1491024496;Sambuca Cream;Robust directional service-desk;18147;1002003004
4886209491;Wine - Kwv Chenin Blanc South;Total attitude-oriented groupware;5147;1002003004
2404345710;Muffin Orange Individual;Re-engineered actuating structure;21622;7537069158
1597011207;Flower - Commercial Bronze;Optimized reciprocal hardware;12457;7382927498
8658402320;Fish - Atlantic Salmon, Cold;Progressive intermediate hardware;10668;1234567890
1890275557;Pastry - Banana Muffin - Mini;Advanced national service-desk;17865;1002003004
6318074260;Wine - Fume Blanc Fetzer;Right-sized mobile parallelism;1814;7382927498
1751404420;Sugar - Brown, Individual;Phased incremental budgetary management;13758;1234567890
6057455010;Scallops - In Shell;Team-oriented homogeneous capability;3879;4533885810
1840539844;Coffee - French Vanilla Frothy;Balanced high-level support;13852;1234567890
1320435343;Rolled Oats;Operative reciprocal framework;20418;1234567890
6911382831;Venison - Ground;Ergonomic asymmetric moratorium;5206;7537069158
8915060725;Bread - Pita;Total systematic methodology;4361;7537069158
0538267658;Campari;Multi-channelled maximized forecast;15637;1987654321
3625214911;Beef - Top Butt;Grass-roots leading edge archive;8995;6036320841
9250354738;Savory;Extended client-server help-desk;4937;4533885810
2890115321;Bread - Assorted Rolls;Organized neutral methodology;5746;4533885810
6036039735;Yeast Dry - Fermipan;Persistent asymmetric installation;17329;4533885810
4747864857;Lid Coffee Cup 8oz Blk;Cross-platform transitional function;21561;6036320841
9540220327;Bread - Rosemary Focaccia;Function-based asynchronous architecture;22133;1002003004
7287778742;Tea - Lemon Scented;Streamlined dedicated archive;22503;7382927498
9072250788;Cloves - Whole;Optimized demand-driven parallelism;22733;1234567890
0991388593;Basil - Dry, Rubbed;Multi-layered 5th generation definition;2588;1987654321
5015364210;Celery;Enhanced directional infrastructure;10297;6036320841
1191966976;Pop - Club Soda Can;Monitored bifurcated application;12020;7382927498
7035947604;Beer - Sleeman Fine Porter;Sharable object-oriented matrices;2136;1987654321
6015400838;Mushrooms - Black, Dried;Enhanced client-server focus group;17286;1002003004
5740888255;Lamb - Sausage Casings;Re-engineered clear-thinking superstructure;20214;1002003004
9821439586;Lettuce - Green Leaf;Cloned eco-centric leverage;16546;6036320841
4374643079;Calypso - Black Cherry Lemonade;Integrated needs-based hardware;22293;6036320841
3342531622;Chicken - Tenderloin;Proactive reciprocal product;17128;1234567890
2347521128;Raisin - Dark;Streamlined foreground database;1255;4533885810
2002570795;Rum - Cream, Amarula;De-engineered methodical encryption;3524;1987654321
9296931762;Pastry - Baked Cinnamon Stick;Self-enabling heuristic matrices;20369;7382927498
9091500077;Garlic Powder;Open-source transitional Graphical User Interface;20199;7537069158
4376897485;Cheese - Valancey;Customizable radical frame;8267;7537069158
3351206747;Nantucket Pine Orangebanana;Visionary heuristic contingency;17098;7382927498
9482493990;Coffee - Egg Nog Capuccino;Object-based client-server flexibility;21260;6036320841
1802414991;Chocolate - Pistoles, Lactee, Milk;Grass-roots analyzing groupware;8777;7382927498
4406407308;Pastry - Trippleberry Muffin - Mini;Automated systemic migration;2405;1002003004
1833237056;Potatoes - Fingerling 4 Oz;Open-architected non-volatile initiative;11438;4533885810
4268518584;Beef - Tongue, Fresh;Future-proofed zero defect contingency;3467;6036320841
8080762619;Dehydrated Kelp Kombo;Synergistic real-time array;2921;1987654321
6039426632;Doilies - 8, Paper;Cloned empowering knowledge base;16416;1002003004
3699995356;French Pastries;Right-sized bi-directional methodology;4402;1234567890
1331366704;Pasta - Canelloni;Multi-channelled stable hierarchy;3590;4533885810
3692843828;Rice - Aborio;Diverse next generation local area network;12717;7382927498
6111914413;Pop - Club Soda Can;Front-line leading edge emulation;17622;4533885810
5113994332;Strawberries - California;Innovative 5th generation software;15652;1234567890
6615556812;Kahlua;Cross-platform cohesive capacity;2888;7537069158
7169759136;Juice - Mango;Profound homogeneous archive;6754;1987654321
4476677665;Honey - Lavender;Mandatory modular strategy;10965;1987654321
3445882843;Roe - Lump Fish, Red;Multi-tiered 24/7 project;7370;6036320841
3735421679;Wine - Prem Select Charddonany;Exclusive neutral customer loyalty;1136;1987654321
5458150465;Nut - Pistachio, Shelled;Managed impactful contingency;9314;4533885810
3979209091;Pasta - Linguini, Dry;Streamlined global orchestration;11876;1002003004
7947729085;Bagel - Everything;Cross-group human-resource challenge;14592;7537069158
7876740677;Wild Boar - Tenderloin;De-engineered leading edge standardization;17827;6036320841
9214228000;Jam - Raspberry,jar;Front-line user-facing productivity;7064;1002003004
7735227639;Bread - Pita;Ameliorated real-time matrices;22112;1002003004
1923484141;Soup - Campbells Tomato Ravioli;Public-key 3rd generation challenge;21168;6036320841
7184554957;Tuna - Bluefin;Public-key 24/7 system engine;14100;1002003004
4035953679;Lumpfish Black;Quality-focused logistical emulation;14048;6036320841
4621582054;Sprouts - Alfalfa;Stand-alone coherent service-desk;19215;4533885810
7148696119;Crush - Cream Soda;Horizontal actuating benchmark;24504;7382927498
1006224149;Peas - Pigeon, Dry;Multi-tiered fault-tolerant local area network;16171;7537069158
1381645593;Ecolab Silver Fusion;Front-line global interface;4939;1002003004
6705138408;Chocolate Bar - Coffee Crisp;Robust heuristic software;7996;1987654321
3297550112;Spice - Greek 1 Step;Focused tertiary capability;10668;4533885810
7096222944;Wine - Vouvray Cuvee Domaine;Self-enabling background hub;18859;6036320841
9513918718;Pernod;Innovative global archive;22504;1987654321
7618505055;Containter - 3oz Microwave Rect.;Persistent tertiary internet solution;8590;4533885810
9596498533;Longos - Chicken Wings;Optional multi-state data-warehouse;14331;1002003004
8613103928;Nantucket - 518ml;Optimized background local area network;13062;1234567890
1324288396;Napkin - Dinner, White;Intuitive systematic workforce;18701;7382927498
2483429858;Olives - Kalamata;Horizontal interactive core;6773;1987654321
7137907059;Flounder - Fresh;Cross-group zero defect definition;2459;4533885810
1751548384;Ice Cream - Vanilla;Visionary explicit infrastructure;19555;7537069158
5473884121;Magnotta - Bel Paese White;Proactive next generation functionalities;7755;4533885810
7278460182;Pork - Butt, Boneless;Realigned secondary frame;20118;7537069158
9400147961;Beef - Ox Tail, Frozen;Reduced static functionalities;13736;4533885810
7587921516;Mushroom - Shitake, Dry;Optimized 24 hour encoding;23777;7382927498
7861245160;Guinea Fowl;Grass-roots cohesive info-mediaries;19267;1234567890
9569766441;Cheese - Mix;Persistent next generation hierarchy;20980;1987654321
3221501528;Beef Dry Aged Tenderloin Aaa;Business-focused mobile encryption;24163;1987654321
9453306878;French Kiss Vanilla;Organized 5th generation model;3532;7382927498
1616380314;Instant Coffee;Pre-emptive tertiary productivity;4538;7537069158
9377213533;Monkfish - Fresh;Stand-alone disintermediate task-force;12530;6036320841
3244947328;Beef - Short Loin;Automated bottom-line model;10443;1234567890
5601793034;Steel Wool;Reduced multi-state function;2522;7537069158
2085783066;Pants Custom Dry Clean;Down-sized non-volatile help-desk;24398;6036320841
6863639661;Chips - Assorted;Customizable dedicated moratorium;18359;7537069158
0155899139;Compound - Pear;Reverse-engineered impactful strategy;5600;1987654321
2184151300;Mushroom - Chantrelle, Fresh;Networked composite flexibility;18474;4533885810
5225318592;Beans - French;Future-proofed intangible pricing structure;7680;7382927498
0236608398;Wine - Penfolds Koonuga Hill;Expanded cohesive website;9057;7537069158
7153035524;Food Colouring - Blue;Devolved value-added throughput;4204;1234567890
4562582634;Container - Foam Dixie 12 Oz;Face to face heuristic conglomeration;16362;7537069158
9431712474;Buffalo - Tenderloin;Face to face user-facing superstructure;17276;7382927498
4138166297;Cream - 10%;Compatible impactful Graphical User Interface;18307;7382927498
2306090246;Soup - Campbells, Butternut;Multi-tiered 24/7 access;6856;1234567890
4883369099;Beef - Rib Roast, Capless;Intuitive tangible time-frame;15486;1234567890
8784964332;Cheese - St. Paulin;Enterprise-wide modular service-desk;1571;1002003004
4667182547;Soup Campbells Mexicali Tortilla;Quality-focused user-facing time-frame;9314;1987654321
6281174909;Filo Dough;Advanced fault-tolerant hub;8153;7537069158
1662966768;Bread - Pumpernickel;Organic uniform capability;2808;7537069158
5342972310;Broom - Angled;Extended homogeneous projection;16790;6036320841
1381076955;Cream - 10%;Adaptive 6th generation orchestration;23644;7382927498
1163094005;Almonds Ground Blanched;Reactive scalable middleware;23897;6036320841
8539738724;Soup V8 Roasted Red Pepper;Up-sized optimizing protocol;7132;7537069158
9561681870;Muffin - Mix - Bran And Maple 15l;Face to face regional complexity;13765;1002003004
6082788893;Snapple - Iced Tea Peach;Expanded real-time standardization;15979;1002003004
4164879130;Potatoes - Fingerling 4 Oz;Multi-layered national application;10200;6036320841
2793434124;Cheese - Comtomme;Decentralized tangible initiative;1397;7382927498
9165508025;Bread - Crumbs, Bulk;Self-enabling zero administration neural-net;14854;6036320841
1828566160;Scallops - U - 10;Object-based bandwidth-monitored adapter;18078;6036320841
4499170141;Silicone Paper 16.5x24;Grass-roots bandwidth-monitored moratorium;11958;1002003004
4648518403;Emulsifier;Enhanced 5th generation extranet;9115;1002003004
0438825179;Bagel - Plain;Quality-focused composite strategy;7381;1002003004
